matchId,championId,championName,metadata.gameMode,participantId,perk1,perk2,perk3,perk4,perk5,perk6,puuid,summoner1Id,summoner2Id,summonerId,summonerLevel,summonerName,teamId,win,assists,baronKills,bountyLevel,champExperience,champLevel,championTransform,consumablesPurchased,damageDealtToBuildings,damageDealtToObjectives,damageDealtToTurrets,damageSelfMitigated,deaths,detectorWardsPlaced,doubleKills,dragonKills,eligibleForProgression,firstBloodAssist,firstBloodKill,firstTowerAssist,firstTowerKill,gameEndedInEarlySurrender,gameEndedInSurrender,goldEarned,goldSpent,individualPosition,inhibitorKills,inhibitorTakedowns,inhibitorsLost,item0,item1,item2,item3,item4,item5,item6,itemsPurchased,killingSprees,kills,lane,largestCriticalStrike,largestKillingSpree,largestMultiKill,longestTimeSpentLiving,magicDamageDealt,magicDamageDealtToChampions,magicDamageTaken,neutralMinionsKilled,nexusKills,nexusLost,nexusTakedowns,objectivesStolen,objectivesStolenAssists,pentaKills,physicalDamageDealt,physicalDamageDealtToChampions,physicalDamageTaken,profileIcon,quadraKills,riotIdName,riotIdTagline,role,sightWardsBoughtInGame,spell1Casts,spell2Casts,spell3Casts,spell4Casts,summoner1Casts,summoner2Casts,teamEarlySurrendered,teamPosition,timeCCingOthers,timePlayed,totalDamageDealt,totalDamageDealtToChampions,totalDamageShieldedOnTeammates,totalDamageTaken,totalHeal,totalHealsOnTeammates,totalMinionsKilled,totalTimeCCDealt,totalTimeSpentDead,totalUnitsHealed,tripleKills,trueDamageDealt,trueDamageDealtToChampions,trueDamageTaken,turretKills,turretTakedowns,turretsLost,unrealKills,visionScore,visionWardsBoughtInGame,wardsKilled,wardsPlaced,challenges.12AssistStreakCount,challenges.abilityUses,challenges.acesBefore15Minutes,challenges.alliedJungleMonsterKills,challenges.baronTakedowns,challenges.blastConeOppositeOpponentCount,challenges.bountyGold,challenges.buffsStolen,challenges.completeSupportQuestInTime,challenges.controlWardsPlaced,challenges.damagePerMinute,challenges.damageTakenOnTeamPercentage,challenges.dancedWithRiftHerald,challenges.deathsByEnemyChamps,challenges.dodgeSkillShotsSmallWindow,challenges.doubleAces,challenges.dragonTakedowns,challenges.effectiveHealAndShielding,challenges.elderDragonKillsWithOpposingSoul,challenges.elderDragonMultikills,challenges.enemyChampionImmobilizations,challenges.enemyJungleMonsterKills,challenges.epicMonsterKillsNearEnemyJungler,challenges.epicMonsterKillsWithin30SecondsOfSpawn,challenges.epicMonsterSteals,challenges.epicMonsterStolenWithoutSmite,challenges.flawlessAces,challenges.fullTeamTakedown,challenges.gameLength,challenges.getTakedownsInAllLanesEarlyJungleAsLaner,challenges.goldPerMinute,challenges.hadAfkTeammate,challenges.hadOpenNexus,challenges.immobilizeAndKillWithAlly,challenges.initialBuffCount,challenges.initialCrabCount,challenges.jungleCsBefore10Minutes,challenges.junglerTakedownsNearDamagedEpicMonster,challenges.kTurretsDestroyedBeforePlatesFall,challenges.kda,challenges.killAfterHiddenWithAlly,challenges.killParticipation,challenges.killedChampTookFullTeamDamageSurvived,challenges.killsNearEnemyTurret,challenges.killsOnOtherLanesEarlyJungleAsLaner,challenges.killsOnRecentlyHealedByAramPack,challenges.killsUnderOwnTurret,challenges.killsWithHelpFromEpicMonster,challenges.knockEnemyIntoTeamAndKill,challenges.landSkillShotsEarlyGame,challenges.laneMinionsFirst10Minutes,challenges.legendaryCount,challenges.lostAnInhibitor,challenges.maxKillDeficit,challenges.moreEnemyJungleThanOpponent,challenges.multiKillOneSpell,challenges.multiTurretRiftHeraldCount,challenges.multikills,challenges.multikillsAfterAggressiveFlash,challenges.mythicItemUsed,challenges.outerTurretExecutesBefore10Minutes,challenges.outnumberedKills,challenges.outnumberedNexusKill,challenges.perfectDragonSoulsTaken,challenges.perfectGame,challenges.pickKillWithAlly,challenges.poroExplosions,challenges.quickCleanse,challenges.quickFirstTurret,challenges.quickSoloKills,challenges.riftHeraldTakedowns,challenges.saveAllyFromDeath,challenges.scuttleCrabKills,challenges.shortestTimeToAceFromFirstTakedown,challenges.skillshotsDodged,challenges.skillshotsHit,challenges.snowballsHit,challenges.soloBaronKills,challenges.soloKills,challenges.soloTurretsLategame,challenges.stealthWardsPlaced,challenges.survivedSingleDigitHpCount,challenges.survivedThreeImmobilizesInFight,challenges.takedownOnFirstTurret,challenges.takedowns,challenges.takedownsAfterGainingLevelAdvantage,challenges.takedownsBeforeJungleMinionSpawn,challenges.takedownsFirst25Minutes,challenges.takedownsInAlcove,challenges.takedownsInEnemyFountain,challenges.teamBaronKills,challenges.teamDamagePercentage,challenges.teamElderDragonKills,challenges.teamRiftHeraldKills,challenges.threeWardsOneSweeperCount,challenges.tookLargeDamageSurvived,challenges.turretPlatesTaken,challenges.turretTakedowns,challenges.turretsTakenWithRiftHerald,challenges.twentyMinionsIn3SecondsCount,challenges.unseenRecalls,challenges.visionScorePerMinute,challenges.wardTakedowns,challenges.wardTakedownsBefore20M,challenges.wardsGuarded,perks.statPerks.defense,perks.statPerks.flex,perks.statPerks.offense,perks.styles,challenges.earlyLaningPhaseGoldExpAdvantage,challenges.laningPhaseGoldExpAdvantage,challenges.maxCsAdvantageOnLaneOpponent,challenges.maxLevelLeadLaneOpponent,challenges.visionScoreAdvantageLaneOpponent,challenges.firstTurretKilledTime,challenges.highestCrowdControlScore,challenges.highestChampionDamage,challenges.junglerKillsEarlyJungle,challenges.killsOnLanersEarlyJungleAsJungler,challenges.fastestLegendary,challenges.thirdInhibitorDestroyedTime,challenges.earliestDragonTakedown,challenges.controlWardTimeCoverageInRiverOrEnemyHalf,challenges.fasterSupportQuestCompletion,challenges.highestWardKills,challenges.earliestBaron,challenges.baronBuffGoldAdvantageOverThreshold,challenges.earliestElderDragon,challenges.mejaisFullStackInTime,challenges.teleportTakedowns
NA1_4285820703,25,Morgana,ARAM,2,8229,8226,8210,8236,8138,8135,Su8-IqJ5g_hogK4yE9pHMtsBR2ElXQ3MoCf40KnNbBFQiZ8yfC9q4zuhiVFouFJNQ1X--MiqRM9LzQ,4,7,H9yWfDVHzNS-akhHS0qS0Vj_8O62Dai1RVhpPsKNNEmc_4g,137,Pure x Viibez,100,True,34,0,1,28278,18,0,3,4643,4643,4643,14729,9,0,3,0,True,False,False,False,False,False,False,18734,16400,Invalid,0,1,0,6655,3157,3020,3165,3135,3089,2052,22,5,18,TOP,0,6,2,261,100879,36268,13665,0,0,0,1,0,0,0,5414,1316,14254,1297,0,,,SUPPORT,0,91,106,13,8,6,8,False,,63,1518,106695,37885,732,29408,9112,627,73,88,262,5,0,400,300,1487,2,3,1,0,0,0,0,0,0,218,1,0.0,0,0,550,0,0,0,1497.1987711661648,0.20935757597869709,0,9,255,0,0,1360.501708984375,0,0,40,0.0,0,0,0,0,1,8,1518.2438927961966,0.0,740.3832988945819,0,0,23,0,0,0.0,0,1,5.777777777777778,18,1.1555555555555554,0,6,0.0,0,3,0,0,11,32,2,0,1,-22.0,0,0,3,0,6655.0,0,1,0,0,0,39,0,0,0,0,0,0,0,20.509273567680566,34,40,0,0,2,0,0,0,4,0,52,0,2,52,0,0,0,0.2161322137623533,0,0,0,0,0,3,0,0,0,0.0,0,0,0,5001,5008,5007,"[{'description': 'primaryStyle', 'selections': [{'perk': 8229, 'var1': 4907, 'var2': 0, 'var3': 0}, {'perk': 8226, 'var1': 250, 'var2': 1780, 'var3': 0}, {'perk': 8210, 'var1': 56, 'var2': 0, 'var3': 0}, {'perk': 8236, 'var1': 80, 'var2': 0, 'var3': 0}], 'style': 8200}, {'description': 'subStyle', 'selections': [{'perk': 8138, 'var1': 30, 'var2': 0, 'var3': 0}, {'perk': 8135, 'var1': 400, 'var2': 5, 'var3': 0}], 'style': 8100}]",,,,,,731.5252121141621,,,,,,,,,,,,,,,
NA1_4285820703,33,Rammus,ARAM,3,8439,8463,8429,8242,9111,9105,XQMbXhrBuQQ0Pin6aPMzWYSQPFhJnm6pyRUj_vtRTIqIq2hWzy3o5cSPd3vDt_JjNhkZTKbQrq_3zA,32,4,EGg9dkGhSsSjUnIu16R573PL2R2MBWu1TvIHEbCGDSqSJ7M,217,Soajiin,100,True,28,0,0,22043,18,0,4,113,113,113,90646,9,0,1,0,True,False,False,False,False,False,False,14799,13800,Invalid,0,0,0,3143,3068,3075,3083,3111,1033,2052,22,2,6,TOP,60,2,2,284,33414,11100,15652,0,0,0,0,0,0,0,5214,2708,20715,3230,0,,,SUPPORT,0,55,45,41,12,34,7,False,,55,1518,40378,15559,0,41901,3789,399,39,485,274,6,0,1750,1750,5532,0,0,1,0,0,0,0,0,0,153,1,0.0,0,0,0,0,0,0,614.90510345433,0.298295400152578,0,9,255,0,0,399.8082275390625,0,0,106,0.0,0,0,0,0,1,8,1518.2438927961966,0.0,584.8742626642986,0,0,18,0,0,0.0,0,0,3.7777777777777777,9,0.7555555555555555,1,2,0.0,0,0,0,6,21,16,0,0,1,-22.0,0,0,1,1,3068.0,0,2,0,0,0,27,0,0,0,0,0,1,0,20.509273567680566,52,87,17,0,0,0,0,0,10,0,34,0,2,33,0,0,0,0.08876630399571935,0,0,0,0,0,0,0,0,0,0.0,0,0,0,5002,5002,5005,"[{'description': 'primaryStyle', 'selections': [{'perk': 8439, 'var1': 950, 'var2': 2162, 'var3': 0}, {'perk': 8463, 'var1': 832, 'var2': 0, 'var3': 0}, {'perk': 8429, 'var1': 68, 'var2': 25, 'var3': 16}, {'perk': 8242, 'var1': 97, 'var2': 0, 'var3': 0}], 'style': 8400}, {'description': 'subStyle', 'selections': [{'perk': 9111, 'var1': 1381, 'var2': 340, 'var3': 0}, {'perk': 9105, 'var1': 7, 'var2': 20, 'var3': 0}], 'style': 8000}]",,,,,,731.5252121141621,,,,,,,,,,,,,,,
NA1_4285820703,22,Ashe,ARAM,4,8229,8226,8210,8237,8126,8106,PMv4J5OKg9iw7FflUlt2W0LTElQ0ZJvftIXxI34GNMGDMLhQo3npt7iyYjpnRXoJFQwoRevadbOcRA,4,7,4V1D9rzjjGcy_0qkoaQRsvwXComits8K3FBydfY3i3NxIuk,149,ducksouffle,100,True,38,0,4,27834,18,0,1,1021,1021,1021,10604,9,0,3,0,True,False,False,False,True,False,False,18060,13400,Invalid,0,2,0,4005,3042,3158,6696,6694,3123,2052,17,3,13,TOP,223,4,3,237,13609,11017,5610,0,0,0,0,0,0,0,93670,34988,15248,5271,0,,,SUPPORT,0,14,207,32,36,6,8,False,,100,1518,112858,47309,0,22080,4550,723,71,864,244,3,1,5578,1303,1221,1,3,1,0,7,0,0,0,1,289,1,0.0,0,0,825,0,0,0,1869.6367710375755,0.15719228532608812,0,9,255,0,0,723.75,0,0,29,0.0,0,0,0,0,1,8,1518.2438927961966,0.0,713.7472622262437,0,0,9,0,0,0.0,0,2,5.666666666666667,13,1.1333333333333333,0,2,0.0,1,3,0,0,18,19,1,0,1,-22.0,0,0,4,0,4005.0,0,1,0,0,0,41,0,0,0,0,0,0,0,24.43921079352117,19,37,0,0,1,0,0,0,2,1,51,0,2,50,0,1,0,0.26989651744177257,0,0,0,0,0,3,0,0,0,0.31615471905883297,0,0,0,5002,5008,5008,"[{'description': 'primaryStyle', 'selections': [{'perk': 8229, 'var1': 5464, 'var2': 0, 'var3': 0}, {'perk': 8226, 'var1': 250, 'var2': 1223, 'var3': 0}, {'perk': 8210, 'var1': 119, 'var2': 0, 'var3': 0}, {'perk': 8237, 'var1': 943, 'var2': 0, 'var3': 0}], 'style': 8200}, {'description': 'subStyle', 'selections': [{'perk': 8126, 'var1': 1898, 'var2': 0, 'var3': 0}, {'perk': 8106, 'var1': 5, 'var2': 0, 'var3': 0}], 'style': 8100}]",,,,,,731.5252121141621,1.0,,,,,,,,,,,,,,
NA1_4285820703,35,Shaco,ARAM,5,8128,8139,8138,8106,8237,8210,Y6zsIJH_KmTWAyquygZZtI9844k4EV7J3ieQIHHDPsYKY924RifeWLaj--7qNuTC-3D81v4XTJwcaw,3,4,2Os-UTQn3Du7BkMfpV5jz1pjDUr246WnpLSArb-cutGqAqE,84,kyouko irisu,100,True,23,0,1,24101,18,0,2,653,653,653,13865,12,0,0,0,True,False,False,False,False,False,False,15381,13750,Invalid,1,1,0,6653,3157,3116,3165,3020,4630,2052,24,1,7,TOP,0,2,1,200,45126,19096,8035,0,1,0,1,0,0,0,1830,261,17798,1381,0,,,SUPPORT,0,65,75,51,263,7,6,False,,41,1518,46956,19357,0,27065,3789,0,34,405,308,1,0,0,0,1231,1,1,1,0,0,0,0,0,0,454,1,0.0,0,0,675,0,0,0,765.0053928330938,0.19267963960309248,0,12,255,0,0,0.0,0,0,74,0.0,0,0,0,0,1,8,1518.2438927961966,0.0,607.8695027427559,0,0,3,0,0,0.0,0,0,2.5,4,0.6666666666666666,0,2,0.0,0,1,0,0,10,16,0,0,1,-22.0,0,0,0,0,6653.0,0,1,0,0,0,25,0,0,0,0,0,0,0,20.509273567680566,27,28,0,0,0,0,0,0,0,0,30,0,0,30,0,0,0,0.11043444082202294,0,0,0,0,0,1,0,0,0,0.0,0,0,0,5003,5008,5008,"[{'description': 'primaryStyle', 'selections': [{'perk': 8128, 'var1': 1450, 'var2': 27, 'var3': 0}, {'perk': 8139, 'var1': 1765, 'var2': 0, 'var3': 0}, {'perk': 8138, 'var1': 30, 'var2': 0, 'var3': 0}, {'perk': 8106, 'var1': 5, 'var2': 0, 'var3': 0}], 'style': 8100}, {'description': 'subStyle', 'selections': [{'perk': 8237, 'var1': 514, 'var2': 0, 'var3': 0}, {'perk': 8210, 'var1': 34, 'var2': 0, 'var3': 0}], 'style': 8200}]",,,,,,731.5252121141621,,,,,,,,,,,,,,,
NA1_4285820703,266,Aatrox,ARAM,6,8010,9111,9105,8299,8444,8453,NmziR73r1sD6wD6Igr1rQUTN2Rod4bPjOCGz4_YFWuHUqbg5oj8EP0lHgTuDLpT3vkQV4MsQN5PZlQ,32,4,9zdsqbANzctmP85KHncewuBcPXNLaMLCFuNAgvv8W2wCQbM,179,shabu shabbu,200,False,14,0,0,21259,18,0,0,191,191,191,54740,16,0,0,0,True,True,False,False,False,False,False,13162,12250,Invalid,0,0,2,6630,3111,3133,3065,3156,1031,2052,28,0,2,MIDDLE,0,0,1,136,0,0,34587,0,0,1,0,0,0,0,68347,17305,16946,1105,0,,,SUPPORT,0,145,38,76,10,30,6,False,,20,1518,70573,18189,0,52231,11913,0,36,148,390,1,0,2226,884,697,0,0,4,0,0,0,0,0,0,269,0,0.0,0,0,0,0,0,0,718.8262695659657,0.2772000458276639,0,16,255,10,0,0.0,0,0,40,0.0,0,0,0,0,0,4,1518.2438927961966,0.0,520.1776646342907,0,0,5,0,0,0.0,0,0,1.0,4,0.24242424242424243,0,0,0.0,0,1,0,7,42,14,0,0,0,-22.0,0,0,0,0,6630.0,0,1,0,0,0,13,0,0,0,0,0,0,0,20.74044122482792,326,152,7,0,1,0,0,0,10,0,16,0,1,16,0,0,0,0.14171341196742748,0,0,0,0,0,0,0,0,0,0.0,0,0,0,5002,5008,5008,"[{'description': 'primaryStyle', 'selections': [{'perk': 8010, 'var1': 157, 'var2': 0, 'var3': 0}, {'perk': 9111, 'var1': 634, 'var2': 160, 'var3': 0}, {'perk': 9105, 'var1': 12, 'var2': 40, 'var3': 0}, {'perk': 8299, 'var1': 977, 'var2': 0, 'var3': 0}], 'style': 8000}, {'description': 'subStyle', 'selections': [{'perk': 8444, 'var1': 2499, 'var2': 0, 'var3': 0}, {'perk': 8453, 'var1': 1493, 'var2': 1028, 'var3': 0}], 'style': 8400}]",,,,,,,,,,,,,,,,,,,,,
NA1_4285820703,42,Corki,ARAM,7,8128,8139,8138,8106,8009,8014,CxlGqhBYoNhjy4RXVXrM1Pg8ClGqE-bqaPjBW3Jaguf1jR4EByw0LDGowVVFAH8Ol3N7YwwQlrXMVA,4,13,isL3NTKgoxcM0tjj3PW2X6PAqNbsCSGJyIW1ML3yPhMwqhPs,136,H1GHground,200,False,21,0,0,26850,18,0,0,497,497,497,11129,13,0,0,0,True,True,False,False,False,False,False,16004,14600,Invalid,0,0,2,3042,6655,3111,3089,3135,4632,2052,19,1,7,BOTTOM,0,2,1,232,72704,25440,19485,0,0,1,0,0,0,0,6416,1831,5848,29,0,,,SOLO,0,25,28,12,137,2,0,False,,3,1518,79869,27271,0,25615,3119,0,48,520,342,1,0,748,0,282,0,1,4,0,0,0,0,0,0,202,0,0.0,0,0,1200,0,0,0,1077.7548292892425,0.13594295751522018,0,13,255,10,0,0.0,0,0,5,0.0,0,0,0,0,0,4,1518.2438927961966,0.0,632.5035219515329,0,0,0,0,0,0.0,0,1,2.1538461538461537,4,0.42424242424242425,0,0,0.0,0,2,0,0,16,15,0,0,0,-22.0,0,0,0,0,6655.0,0,2,0,0,0,21,0,0,0,0,0,0,0,20.74044122482792,188,60,0,0,2,0,0,0,2,0,28,0,1,28,0,0,0,0.2124745861265924,0,0,0,0,0,1,0,0,0,0.0,0,0,0,5001,5008,5008,"[{'description': 'primaryStyle', 'selections': [{'perk': 8128, 'var1': 1620, 'var2': 24, 'var3': 0}, {'perk': 8139, 'var1': 2482, 'var2': 0, 'var3': 0}, {'perk': 8138, 'var1': 30, 'var2': 0, 'var3': 0}, {'perk': 8106, 'var1': 5, 'var2': 0, 'var3': 0}], 'style': 8100}, {'description': 'subStyle', 'selections': [{'perk': 8009, 'var1': 2472, 'var2': 0, 'var3': 0}, {'perk': 8014, 'var1': 822, 'var2': 0, 'var3': 0}], 'style': 8000}]",,,,,,,,,,,,,,,,,,,,,
NA1_4285820703,61,Orianna,ARAM,8,8214,8226,8210,8236,8139,8138,aWVb3dTgdQGUm22fWBIP-dunVRJuxqQOrPR_F_8eeobmv7e187ykp4DJRBOuG-yb4QObp48JnrYhtQ,21,4,6AHJlQDVtqWr1Sypnb0PTT-eWGos7eZxQpx0GijZr8f-uIA,187,Shiera,200,False,28,0,0,23710,18,0,2,754,754,754,10358,9,0,0,0,True,True,False,False,False,False,False,14576,13400,Invalid,0,0,2,6655,3040,3020,3135,3089,0,2052,15,1,4,MIDDLE,0,3,1,323,76243,14578,18493,0,0,1,0,0,0,0,3164,382,4489,4555,0,,,SUPPORT,0,78,70,83,6,6,4,False,,17,1518,79408,14961,9363,23699,5260,0,40,363,226,1,0,0,0,716,0,1,4,0,0,0,0,0,2,237,0,0.0,0,0,0,0,0,0,591.2525069731989,0.1257754913607774,0,9,255,10,0,9363.8642578125,0,0,10,0.0,0,0,0,0,0,4,1518.2438927961966,0.0,576.0373286529652,0,0,3,0,0,0.0,0,1,3.5555555555555554,6,0.48484848484848486,0,0,0.0,0,0,0,3,14,11,0,0,0,-22.0,0,0,0,0,6655.0,0,0,0,0,0,28,0,0,0,0,0,0,0,20.74044122482792,133,52,0,0,0,0,0,0,4,0,32,0,1,32,0,0,0,0.11656281029915544,0,0,0,0,0,1,0,0,0,0.0,0,0,0,5001,5008,5008,"[{'description': 'primaryStyle', 'selections': [{'perk': 8214, 'var1': 1255, 'var2': 2385, 'var3': 0}, {'perk': 8226, 'var1': 250, 'var2': 1367, 'var3': 0}, {'perk': 8210, 'var1': 10, 'var2': 0, 'var3': 0}, {'perk': 8236, 'var1': 80, 'var2': 0, 'var3': 0}], 'style': 8200}, {'description': 'subStyle', 'selections': [{'perk': 8139, 'var1': 1204, 'var2': 0, 'var3': 0}, {'perk': 8138, 'var1': 30, 'var2': 0, 'var3': 0}], 'style': 8100}]",,,,,,,,,,,,,,,,,,,,,
NA1_4285820703,412,Thresh,ARAM,9,8465,8446,8429,8242,8345,8410,gYAj09gWDNpgspPsijKi4bY9LfC-zFhYCSDnckVJTvQaBctZoHldpNgULj5uGD5h9MZKxfMkM1l1xQ,4,32,zEEOZ4auRq1PjCQHAnktcwLB_1I2e2ZiyptXz0-fyYsIrY4,196,weaselling,200,False,20,0,0,21712,18,0,0,57,57,57,64995,15,0,0,0,True,True,False,False,False,False,False,12933,12650,Invalid,0,0,2,3001,4401,8020,3083,3111,1033,2052,23,0,2,MIDDLE,0,0,1,169,16145,8379,25465,0,0,1,0,0,0,0,4315,1715,11641,4030,0,,,SUPPORT,0,45,15,36,8,4,16,False,,66,1518,21331,10744,3946,38152,2406,0,10,356,408,1,0,870,650,1045,0,1,4,0,0,0,0,0,1,104,0,0.0,0,0,0,0,0,0,424.63452189087246,0.2024788130755285,0,15,255,10,0,3946.17138671875,0,0,54,0.0,0,0,0,0,0,4,1518.2438927961966,0.0,511.1107157013383,0,0,8,0,0,0.0,0,1,1.4666666666666666,3,0.3333333333333333,0,0,0.0,0,2,0,6,31,1,0,0,0,-22.0,0,0,0,0,3001.0,0,0,0,0,0,21,0,0,0,0,0,3,0,,309,150,5,0,0,0,0,0,18,0,22,0,1,22,0,0,0,0.08371481327838494,0,0,0,0,0,1,0,0,0,0.0,0,0,0,5003,5008,5005,"[{'description': 'primaryStyle', 'selections': [{'perk': 8465, 'var1': 4000, 'var2': 0, 'var3': 0}, {'perk': 8446, 'var1': 0, 'var2': 0, 'var3': 0}, {'perk': 8429, 'var1': 68, 'var2': 17, 'var3': 22}, {'perk': 8242, 'var1': 210, 'var2': 0, 'var3': 0}], 'style': 8400}, {'description': 'subStyle', 'selections': [{'perk': 8345, 'var1': 3, 'var2': 0, 'var3': 0}, {'perk': 8410, 'var1': 124, 'var2': 0, 'var3': 0}], 'style': 8300}]",,,,,,,,,,,,,,,,,,,,,
NA1_4285820703,51,Caitlyn,ARAM,10,8008,8009,9103,8017,8139,8106,XmEmjOPvqoEUkkgks49W3gYvvumXWcibTYtuSYHgDGSL_w85_ZzwsOPZKtLABf-YiRK2bNNai-2IrA,4,6,gxkFLOdq_vuM7FNo3JboCAUEVdCu1_btrDLH5hTEVpd7gxU,520,Elucidaze,200,False,8,0,0,26116,18,0,4,2685,2685,2685,57057,13,0,7,0,True,False,True,False,False,False,False,23610,23270,Invalid,0,0,2,6672,3111,3036,3072,3065,3031,2052,20,8,30,MIDDLE,1557,7,4,210,1933,1312,33707,0,0,1,0,0,0,0,224655,49269,14407,5284,1,,,CARRY,0,38,37,35,14,7,8,False,,22,1518,249132,57185,0,48727,4040,0,159,66,344,1,2,22543,6602,612,1,1,4,0,0,0,0,0,0,124,0,0.0,0,0,2775,0,0,0,2259.9259356682164,0.25860269222081,0,13,255,10,0,0.0,0,0,18,0.0,0,0,0,0,0,4,1518.2438927961966,0.0,933.0713527214979,0,0,5,0,0,0.0,0,1,2.923076923076923,8,0.5757575757575758,0,2,0.0,1,11,0,0,22,50,3,0,0,-22.0,0,0,10,1,6672.0,0,6,0,0,0,32,0,0,0,0,0,0,0,20.74044122482792,261,146,0,0,2,0,0,0,3,0,38,3,1,38,0,0,0,0.44553437832843973,0,0,0,0,0,1,0,0,0,0.0,0,0,0,5002,5008,5005,"[{'description': 'primaryStyle', 'selections': [{'perk': 8008, 'var1': 94, 'var2': 14, 'var3': 0}, {'perk': 8009, 'var1': 3204, 'var2': 0, 'var3': 0}, {'perk': 9103, 'var1': 9, 'var2': 10, 'var3': 0}, {'perk': 8017, 'var1': 1574, 'var2': 0, 'var3': 0}], 'style': 8000}, {'description': 'subStyle', 'selections': [{'perk': 8139, 'var1': 2360, 'var2': 0, 'var3': 0}, {'perk': 8106, 'var1': 5, 'var2': 0, 'var3': 0}], 'style': 8100}]",,,,,,,,1.0,,,,,,,,,,,,,
NA1_4285806001,85,Kennen,ARAM,1,8128,8139,8138,8106,8210,8236,A8Lp8PB1kwZTY6UE3b4s5777EDK4Yv6BgIYnoqztzXimYEOKPuIDiKn3_suJifSSN1IWZxBxRjmNPQ,32,4,d-HNS2k1DGFROMJZj_ymsHBNQ05952E2o83oMhLSh01Cj22d,110,G2 S9 Champion,100,True,39,0,0,27526,18,0,1,449,449,449,24793,17,0,2,0,True,True,False,True,False,False,False,15380,13550,Invalid,0,0,2,3152,3157,3020,3089,4645,0,2052,18,2,6,TOP,0,2,2,128,65417,30951,24432,0,0,0,0,0,0,0,4600,1980,11735,5021,0,,,SUPPORT,0,92,17,39,11,21,6,False,,31,1556,71458,34082,0,36508,2847,0,38,38,466,1,0,1441,1151,340,0,1,4,0,0,0,0,0,0,159,2,0.0,0,0,150,0,0,0,1313.5688196732635,0.17827244806495432,0,17,158,0,0,0.0,0,0,30,0.0,0,0,0,0,1,16,1556.8081235999998,0.0,592.7872183099971,0,0,13,0,0,0.0,0,1,2.6470588235294117,10,0.625,0,1,0.0,1,0,0,0,82,15,0,1,7,-19.0,1,0,2,0,3152.0,0,3,0,0,0,28,0,0,0,0,0,0,0,18.658303499999988,148,221,10,0,1,0,0,0,6,0,45,0,0,42,0,0,0,0.15820553028391893,0,0,0,0,0,1,0,0,0,0.0,0,0,0,5001,5008,5008,"[{'description': 'primaryStyle', 'selections': [{'perk': 8128, 'var1': 1867, 'var2': 27, 'var3': 0}, {'perk': 8139, 'var1': 1677, 'var2': 0, 'var3': 0}, {'perk': 8138, 'var1': 30, 'var2': 0, 'var3': 0}, {'perk': 8106, 'var1': 5, 'var2': 0, 'var3': 0}], 'style': 8100}, {'description': 'subStyle', 'selections': [{'perk': 8210, 'var1': 20, 'var2': 0, 'var3': 0}, {'perk': 8236, 'var1': 80, 'var2': 0, 'var3': 0}], 'style': 8200}]",,,,,,378.933647,,,,,,,,,,,,,,,
NA1_4285806001,203,Kindred,ARAM,2,8008,8009,9103,8017,8143,8135,h-NBCqpThgCzn-_og35I-nUSiFYWCzD_se8lsSvMAOmIsq01fklxmkbul1Ac8Prdi5MNZOyZuWjaVw,32,4,e4X0JZfzSNuP1FVJsQXpUtp5dh69XAqvd0SxM0mqhvbu_2Q,169,OH RI YAH NUH,100,True,30,0,1,28709,18,0,4,3302,3302,3302,21185,14,0,4,0,True,True,False,False,False,False,False,19983,17500,Invalid,1,1,2,6672,3006,6676,3031,3094,3036,0,23,5,17,TOP,762,5,3,281,10347,5959,21919,0,1,0,1,0,0,0,148491,38436,12976,588,0,,,DUO,0,72,40,45,6,9,8,False,,3,1556,173709,50120,0,35455,9815,5294,107,74,444,21,1,14870,5724,560,3,4,4,0,0,0,0,0,0,163,2,0.0,0,0,450,0,0,0,1931.650166958957,0.1731332101991033,0,14,158,0,0,5294.05419921875,0,0,0,0.0,0,0,0,0,1,16,1556.8081235999998,0.0,770.1780804013657,0,0,0,0,0,0.0,0,1,3.357142857142857,8,0.6527777777777778,0,5,0.0,0,6,0,0,78,35,2,1,7,-19.0,0,0,5,0,6672.0,0,1,0,0,0,28,0,0,0,0,0,1,0,10.650043000000096,175,187,3,0,2,0,0,0,4,1,47,2,0,42,0,0,0,0.23264691914868726,0,0,0,0,0,4,0,0,0,0.0,0,0,0,5002,5008,5005,"[{'description': 'primaryStyle', 'selections': [{'perk': 8008, 'var1': 95, 'var2': 12, 'var3': 0}, {'perk': 8009, 'var1': 2860, 'var2': 0, 'var3': 0}, {'perk': 9103, 'var1': 6, 'var2': 0, 'var3': 0}, {'perk': 8017, 'var1': 4433, 'var2': 0, 'var3': 0}], 'style': 8000}, {'description': 'subStyle', 'selections': [{'perk': 8143, 'var1': 900, 'var2': 0, 'var3': 0}, {'perk': 8135, 'var1': 400, 'var2': 5, 'var3': 0}], 'style': 8100}]",,,,,,378.933647,,,,,,,,,,,,,,,
